rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1694867400,1.495e+01,1.000e+00,4.040e-01,2.705e-02
1694868000,1.668e+01,3.501e+00,4.509e-01,9.461e-02
1694868600,3.147e+01,1.000e+00,8.506e-01,2.705e-02
1694869200,2.405e+01,1.050e+01,6.501e-01,2.838e-01
1694869800,1.954e+01,1.000e+00,5.280e-01,2.705e-02
1694870400,6.864e+00,1.150e+01,1.855e-01,3.109e-01
1694871000,4.209e+00,3.000e+00,1.138e-01,8.109e-02
1694871600,1.983e+01,2.000e+00,5.360e-01,2.705e-02
1694872200,2.911e+01,7.501e+00,7.868e-01,2.027e-01
1694872800,3.926e+01,1.000e+00,1.061e+00,2.705e-02
1694873400,2.856e+01,1.300e+01,7.720e-01,3.514e-01
1694874000,4.275e+00,3.501e+00,1.155e-01,9.461e-02
1694874600,1.513e+01,1.000e+00,4.088e-01,2.705e-02
1694875200,1.293e+01,8.501e+00,3.495e-01,2.298e-01
1694875800,1.301e+01,4.501e+00,3.517e-01,1.216e-01
1694876400,2.429e+01,1.000e+00,6.565e-01,2.705e-02
1694877000,1.178e+01,1.400e+01,3.183e-01,3.784e-01
1694877600,1.517e+01,1.000e+00,4.101e-01,2.705e-02
1694878200,4.209e+00,5.501e+00,1.138e-01,1.487e-01
1694878800,1.073e+01,2.000e+00,2.901e-01,2.705e-02
1694879400,3.719e+01,1.000e+00,1.005e+00,2.705e-02
1694880000,8.477e+00,5.501e+00,2.291e-01,1.487e-01
1694880600,2.444e+01,1.000e+00,6.605e-01,2.705e-02
1694881200,2.678e+01,7.501e+00,7.238e-01,2.027e-01
1694881800,1.511e+01,1.650e+01,4.084e-01,4.460e-01
1694882400,2.192e+01,1.000e+00,5.925e-01,2.705e-02
1694883000,1.499e+01,1.000e+00,4.051e-01,2.705e-02
1694883600,1.746e+01,6.001e+00,4.718e-01,1.622e-01
1694884200,2.907e+01,3.000e+00,7.856e-01,8.109e-02
1694884800,2.173e+01,5.501e+00,5.874e-01,1.487e-01
1694885400,2.181e+01,1.000e+00,5.895e-01,2.705e-02
1694886000,1.284e+01,1.000e+00,3.472e-01,2.705e-02
1694886600,1.513e+01,5.501e+00,4.089e-01,1.487e-01
1694887200,2.898e+01,2.500e+00,7.833e-01,6.758e-02
1694887800,1.737e+01,4.501e+00,4.695e-01,1.216e-01
1694888400,1.071e+01,7.501e+00,2.895e-01,2.027e-01
1694889000,2.209e+01,3.501e+00,5.971e-01,9.461e-02
1694889600,6.277e+00,1.000e+00,1.696e-01,2.705e-02
1694890200,8.609e+00,4.001e+00,2.327e-01,1.081e-01
1694890800,1.079e+01,5.501e+00,2.917e-01,1.487e-01
1694891400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1694892000,2.467e+01,5.001e+00,6.666e-01,1.352e-01
1694892600,1.746e+01,5.501e+00,4.719e-01,1.487e-01
1694893200,1.085e+01,5.501e+00,2.934e-01,1.487e-01
1694893800,2.210e+01,3.500e+00,5.974e-01,9.461e-02
1694894400,4.209e+00,1.000e+00,1.137e-01,2.705e-02
1694895000,2.206e+01,2.496e+00,5.961e-01,6.746e-02
1694895600,8.411e+00,4.001e+00,2.273e-01,1.081e-01
1694896200,1.086e+01,6.001e+00,2.936e-01,1.622e-01
1694896800,4.209e+00,3.500e+00,1.138e-01,9.461e-02
1694897400,2.227e+01,2.000e+00,6.018e-01,2.705e-02
1694898000,1.080e+01,6.001e+00,2.918e-01,1.622e-01
1694898600,1.512e+01,3.000e+00,4.088e-01,8.109e-02
1694899200,2.463e+01,1.000e+00,6.657e-01,2.705e-02
1694899800,1.447e+01,5.501e+00,3.909e-01,1.487e-01
1694900400,1.066e+01,5.501e+00,2.882e-01,1.487e-01
1694901000,1.300e+01,5.501e+00,3.512e-01,1.487e-01
1694901600,6.409e+00,3.000e+00,1.732e-01,8.109e-02
1694902200,1.963e+01,1.000e+00,5.304e-01,2.705e-02
1694902800,8.543e+00,7.001e+00,2.309e-01,1.892e-01
1694903400,1.067e+01,1.000e+00,2.884e-01,2.705e-02
1694904000,2.228e+01,2.500e+00,6.022e-01,6.758e-02
1694904600,1.743e+01,1.000e+00,4.710e-01,2.705e-02
1694905200,1.292e+01,6.001e+00,3.491e-01,1.622e-01
1694905800,1.530e+01,1.000e+00,4.134e-01,2.705e-02
1694906400,1.967e+01,1.250e+01,5.317e-01,3.379e-01
1694907000,2.204e+01,2.500e+00,5.957e-01,6.758e-02
1694907600,1.742e+01,1.000e+00,4.709e-01,2.705e-02
1694908200,1.504e+01,1.000e+00,4.065e-01,2.705e-02
1694908800,2.009e+00,2.000e+00,5.429e-02,2.705e-02
1694909400,1.214e+01,5.501e+00,3.282e-01,1.487e-01
1694910000,2.709e+01,1.000e+00,7.321e-01,2.705e-02
1694910600,3.615e+01,5.492e+00,9.769e-01,1.484e-01
1694911200,4.156e+01,1.000e+00,1.123e+00,2.705e-02
1694911800,1.727e+01,9.001e+00,4.667e-01,2.433e-01
1694912400,3.360e+01,1.000e+00,9.080e-01,2.705e-02
1694913000,1.928e+01,1.000e+01,5.212e-01,2.703e-01
1694913600,1.282e+01,1.000e+00,3.464e-01,2.705e-02
1694914200,3.119e+01,4.501e+00,8.429e-01,1.216e-01
1694914800,2.620e+01,1.000e+00,7.080e-01,2.705e-02
1694915400,2.871e+01,4.001e+00,7.760e-01,1.081e-01
1694916000,1.279e+01,1.000e+00,3.458e-01,2.705e-02
1694916600,1.290e+01,4.501e+00,3.486e-01,1.216e-01
1694917200,1.497e+01,3.000e+00,4.046e-01,8.109e-02
1694917800,2.654e+01,4.501e+00,7.174e-01,1.216e-01
1694918400,1.663e+01,1.000e+00,4.494e-01,2.705e-02
1694919000,2.419e+01,5.501e+00,6.537e-01,1.487e-01
1694919600,1.297e+01,3.000e+00,3.505e-01,8.109e-02
1694920200,1.943e+01,3.501e+00,5.252e-01,9.461e-02
1694920800,3.902e+01,1.000e+00,1.055e+00,2.705e-02
1694921400,1.489e+01,7.501e+00,4.025e-01,2.027e-01
1694922000,2.413e+01,4.001e+00,6.521e-01,1.081e-01
1694922600,1.283e+01,1.000e+00,3.467e-01,2.705e-02
1694923200,2.171e+01,8.501e+00,5.868e-01,2.298e-01
1694923800,1.725e+01,1.000e+00,4.661e-01,2.705e-02
1694924400,8.675e+00,5.001e+00,2.345e-01,1.352e-01
1694925000,2.668e+01,6.501e+00,7.212e-01,1.757e-01
1694925600,1.740e+01,1.000e+00,4.703e-01,2.705e-02
1694926200,2.910e+01,3.494e+00,7.864e-01,9.445e-02
1694926800,1.722e+01,7.001e+00,4.655e-01,1.892e-01
1694927400,1.084e+01,1.100e+01,2.929e-01,2.973e-01
1694928000,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1694928600,2.220e+01,5.501e+00,5.999e-01,1.487e-01
1694929200,9.364e+00,8.001e+00,2.531e-01,2.162e-01
1694929800,1.740e+01,1.000e+00,4.704e-01,2.705e-02
1694930400,2.202e+01,9.001e+00,5.951e-01,2.433e-01
1694931000,1.078e+01,2.000e+00,2.914e-01,2.705e-02
1694931600,1.520e+01,5.001e+00,4.108e-01,1.352e-01
1694932200,2.932e+01,5.501e+00,7.923e-01,1.487e-01
1694932800,1.506e+01,8.501e+00,4.071e-01,2.298e-01
1694933400,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1694934000,3.187e+01,9.501e+00,8.613e-01,2.568e-01
1694934600,1.287e+01,1.000e+00,3.478e-01,2.705e-02
1694935200,1.066e+01,7.001e+00,2.880e-01,1.892e-01
1694935800,1.978e+01,1.000e+00,5.345e-01,2.705e-02
1694936400,2.671e+01,6.501e+00,7.220e-01,1.757e-01
1694937000,6.409e+00,7.501e+00,1.732e-01,2.027e-01
1694937600,2.220e+01,3.000e+00,6.000e-01,8.109e-02
1694938200,2.189e+01,5.001e+00,5.915e-01,1.352e-01
1694938800,1.960e+01,1.000e+00,5.296e-01,2.705e-02
1694939400,6.409e+00,8.501e+00,1.732e-01,2.298e-01
1694940000,8.477e+00,8.501e+00,2.291e-01,2.298e-01
1694940600,1.983e+01,6.501e+00,5.359e-01,1.757e-01
1694941200,1.746e+01,5.001e+00,4.719e-01,1.352e-01
1694941800,6.398e+00,1.000e+00,1.729e-01,2.705e-02
1694942400,1.739e+01,1.250e+01,4.700e-01,3.379e-01
1694943000,4.077e+00,6.501e+00,1.102e-01,1.757e-01
1694943600,4.544e+01,1.000e+00,1.228e+00,2.705e-02
1694944200,2.909e+01,8.001e+00,7.862e-01,2.162e-01
1694944800,1.724e+01,2.500e+00,4.660e-01,6.758e-02
1694945400,1.499e+01,1.500e+01,4.050e-01,4.055e-01
1694946000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1694946600,3.198e+01,1.550e+01,8.643e-01,4.190e-01
1694947200,2.466e+01,5.501e+00,6.665e-01,1.487e-01
1694947800,2.882e+01,3.000e+00,7.789e-01,8.109e-02
1694948400,3.122e+01,7.001e+00,8.437e-01,1.892e-01
1694949000,3.598e+01,2.000e+00,9.725e-01,2.705e-02
1694949600,4.101e+01,1.900e+01,1.108e+00,5.136e-01
1694950200,9.386e+01,8.001e+00,2.537e+00,2.162e-01
1694950800,2.084e+01,1.900e+01,5.634e-01,5.136e-01
1694951400,1.892e+01,8.001e+00,5.113e-01,2.162e-01
1694952000,7.640e+01,9.501e+00,2.065e+00,2.568e-01
1694952600,3.689e+01,5.501e+00,9.970e-01,1.487e-01
1694953200,4.458e+01,2.700e+01,1.205e+00,7.298e-01
1694953800,6.027e+01,7.001e+00,1.629e+00,1.892e-01
1694954400,3.401e+01,1.500e+01,9.192e-01,4.055e-01
1694955000,5.179e+01,1.950e+01,1.400e+00,5.271e-01
1694955600,3.875e+01,1.050e+01,1.047e+00,2.838e-01
1694956200,3.876e+01,2.350e+01,1.047e+00,6.352e-01
1694956800,2.948e+01,1.500e+01,7.968e-01,4.055e-01
1694957400,4.391e+01,1.048e+01,1.187e+00,2.833e-01
1694958000,4.141e+01,3.851e+01,1.119e+00,1.041e+00
1694958600,3.423e+01,2.000e+00,9.252e-01,2.705e-02
1694959200,4.442e+01,2.300e+01,1.201e+00,6.217e-01
1694959800,2.285e+01,1.350e+01,6.175e-01,3.649e-01
1694960400,3.732e+01,9.501e+00,1.009e+00,2.568e-01
1694961000,3.232e+01,1.250e+01,8.736e-01,3.379e-01
1694961600,3.309e+01,2.500e+01,8.942e-01,6.758e-01
1694962200,3.501e+01,5.001e+00,9.463e-01,1.352e-01
1694962800,1.475e+01,1.000e+00,3.987e-01,2.705e-02
1694963400,2.136e+01,1.300e+01,5.773e-01,3.514e-01
1694964000,1.907e+01,1.850e+01,5.155e-01,5.001e-01
1694964600,1.282e+01,1.000e+00,3.464e-01,2.705e-02
1694965200,8.609e+00,1.550e+01,2.327e-01,4.190e-01
1694965800,6.475e+00,2.500e+00,1.750e-01,6.758e-02
1694966400,1.965e+01,2.050e+01,5.311e-01,5.541e-01
1694967000,1.968e+01,1.000e+00,5.319e-01,2.705e-02
1694967600,1.078e+01,1.050e+01,2.912e-01,2.838e-01
1694968200,3.175e+01,1.400e+01,8.581e-01,3.784e-01
1694968800,1.290e+01,1.000e+00,3.488e-01,2.705e-02
1694969400,2.910e+01,9.501e+00,7.865e-01,2.568e-01
1694970000,4.275e+00,7.501e+00,1.155e-01,2.027e-01
1694970600,1.743e+01,5.501e+00,4.711e-01,1.487e-01
1694971200,1.072e+01,1.000e+00,2.897e-01,2.705e-02
1694971800,1.297e+01,1.150e+01,3.506e-01,3.109e-01
1694972400,8.477e+00,3.000e+00,2.291e-01,8.109e-02
1694973000,2.223e+01,4.993e+00,6.008e-01,1.349e-01
1694973600,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1694974200,6.343e+00,1.600e+01,1.714e-01,4.325e-01
1694974800,8.411e+00,1.000e+00,2.273e-01,2.705e-02
1694975400,1.758e+01,7.001e+00,4.752e-01,1.892e-01
1694976000,1.300e+01,2.000e+00,3.515e-01,2.705e-02
1694976600,1.067e+01,1.100e+01,2.883e-01,2.973e-01
1694977200,2.075e+00,9.001e+00,5.607e-02,2.433e-01
1694977800,1.311e+01,1.000e+00,3.544e-01,2.705e-02
1694978400,1.087e+01,1.000e+01,2.939e-01,2.703e-01
1694979000,4.020e+01,1.000e+00,1.087e+00,2.705e-02
1694979600,1.970e+01,1.900e+01,5.325e-01,5.136e-01
1694980200,1.303e+01,1.000e+00,3.520e-01,2.705e-02
1694980800,1.984e+01,3.501e+00,5.362e-01,9.461e-02
1694981400,8.675e+00,7.501e+00,2.345e-01,2.027e-01
1694982000,1.079e+01,2.500e+00,2.917e-01,6.758e-02
1694982600,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1694983200,1.308e+01,5.001e+00,3.534e-01,1.352e-01
1694983800,1.761e+01,1.000e+00,4.759e-01,2.705e-02
1694984400,1.286e+01,1.500e+01,3.476e-01,4.055e-01
1694985000,2.221e+01,1.450e+01,6.003e-01,3.919e-01
1694985600,6.211e+00,1.000e+00,1.679e-01,2.705e-02
1694986200,1.492e+01,1.000e+00,4.031e-01,2.705e-02
1694986800,6.409e+00,7.501e+00,1.732e-01,2.027e-01
1694987400,1.309e+01,1.000e+00,3.537e-01,2.705e-02
1694988000,8.543e+00,5.001e+00,2.309e-01,1.352e-01
1694988600,1.079e+01,1.248e+01,2.916e-01,3.373e-01
1694989200,1.087e+01,3.000e+00,2.939e-01,8.109e-02
1694989800,2.001e+01,7.001e+00,5.409e-01,1.892e-01
1694990400,1.307e+01,1.000e+00,3.533e-01,2.705e-02
1694991000,1.080e+01,5.001e+00,2.919e-01,1.352e-01
1694991600,1.764e+01,3.000e+00,4.766e-01,8.109e-02
1694992200,2.009e+00,4.001e+00,5.429e-02,1.081e-01
1694992800,1.990e+01,6.501e+00,5.379e-01,1.757e-01
1694993400,1.307e+01,1.000e+00,3.533e-01,2.705e-02
1694994000,1.301e+01,1.050e+01,3.516e-01,2.838e-01
1694994600,2.009e+00,3.000e+00,5.429e-02,8.109e-02
1694995200,8.609e+00,6.501e+00,2.327e-01,1.757e-01
1694995800,1.277e+01,6.501e+00,3.453e-01,1.757e-01
1694996400,8.411e+00,1.000e+00,2.273e-01,2.705e-02
1694997000,2.009e+00,9.501e+00,5.429e-02,2.568e-01
1694997600,2.493e+01,6.001e+00,6.739e-01,1.622e-01
1694998200,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1694998800,6.475e+00,7.501e+00,1.750e-01,2.027e-01
1694999400,2.216e+01,1.000e+00,5.988e-01,2.705e-02
1695000000,1.295e+01,2.500e+00,3.501e-01,6.758e-02
1695000600,1.742e+01,7.501e+00,4.708e-01,2.027e-01
1695001200,1.988e+01,4.001e+00,5.373e-01,1.081e-01
1695001800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1695002400,1.309e+01,5.001e+00,3.537e-01,1.352e-01
1695003000,1.308e+01,9.501e+00,3.535e-01,2.568e-01
1695003600,1.060e+01,4.501e+00,2.866e-01,1.216e-01
1695004200,3.207e+01,5.492e+00,8.668e-01,1.484e-01
1695004800,3.174e+01,1.050e+01,8.580e-01,2.838e-01
1695005400,1.084e+01,1.000e+00,2.930e-01,2.705e-02
1695006000,1.290e+01,9.501e+00,3.486e-01,2.568e-01
1695006600,1.297e+01,1.000e+01,3.505e-01,2.703e-01
1695007200,2.452e+01,1.000e+00,6.626e-01,2.705e-02
1695007800,1.747e+01,4.001e+00,4.722e-01,1.081e-01
1695008400,1.078e+01,1.400e+01,2.915e-01,3.784e-01
1695009000,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1695009600,1.530e+01,7.001e+00,4.135e-01,1.892e-01
1695010200,4.209e+00,5.001e+00,1.137e-01,1.352e-01
1695010800,1.521e+01,1.200e+01,4.110e-01,3.244e-01
1695011400,1.525e+01,1.000e+00,4.122e-01,2.705e-02
1695012000,2.940e+01,8.001e+00,7.945e-01,2.162e-01
1695012600,1.447e+01,5.501e+00,3.911e-01,1.487e-01
1695013200,8.675e+00,6.001e+00,2.345e-01,1.622e-01
1695013800,1.523e+01,6.501e+00,4.117e-01,1.757e-01
1695014400,2.456e+01,2.500e+00,6.637e-01,6.758e-02
1695015000,3.164e+01,1.250e+01,8.553e-01,3.379e-01
1695015600,1.084e+01,1.100e+01,2.929e-01,2.973e-01
1695016200,2.684e+01,1.000e+00,7.253e-01,2.705e-02
1695016800,2.185e+01,6.001e+00,5.906e-01,1.622e-01
1695017400,1.517e+01,1.000e+00,4.101e-01,2.705e-02
1695018000,1.731e+01,1.200e+01,4.677e-01,3.244e-01
1695018600,1.745e+01,3.501e+00,4.715e-01,9.461e-02
1695019200,8.609e+00,1.150e+01,2.327e-01,3.109e-01
1695019800,1.510e+01,9.984e+00,4.081e-01,2.698e-01
1695020400,1.982e+01,1.000e+00,5.357e-01,2.705e-02
1695021000,2.428e+01,1.500e+01,6.561e-01,4.055e-01
1695021600,2.197e+01,1.000e+01,5.938e-01,2.703e-01
1695022200,2.438e+01,6.001e+00,6.588e-01,1.622e-01
1695022800,2.424e+01,1.650e+01,6.552e-01,4.460e-01
1695023400,1.083e+01,6.501e+00,2.928e-01,1.757e-01
1695024000,1.508e+01,1.650e+01,4.075e-01,4.460e-01
1695024600,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1695025200,2.692e+01,1.650e+01,7.276e-01,4.460e-01
1695025800,5.006e+01,9.501e+00,1.353e+00,2.568e-01
1695026400,3.089e+01,1.150e+01,8.350e-01,3.109e-01
1695027000,4.367e+01,5.501e+00,1.180e+00,1.487e-01
1695027600,4.068e+01,4.001e+00,1.099e+00,1.081e-01
1695028200,1.706e+01,1.800e+01,4.612e-01,4.866e-01
1695028800,1.081e+01,1.300e+01,2.921e-01,3.514e-01
1695029400,3.810e+01,5.501e+00,1.030e+00,1.487e-01
1695030000,1.282e+01,1.650e+01,3.466e-01,4.460e-01
1695030600,3.117e+01,2.350e+01,8.423e-01,6.352e-01
1695031200,3.335e+01,1.000e+00,9.014e-01,2.705e-02
1695031800,3.085e+01,3.450e+01,8.337e-01,9.326e-01
1695032400,7.514e+01,6.501e+00,2.031e+00,1.757e-01
1695033000,4.192e+01,1.400e+01,1.133e+00,3.784e-01
1695033600,3.243e+01,1.750e+01,8.766e-01,4.730e-01
1695034200,3.010e+01,1.550e+01,8.136e-01,4.190e-01
1695034800,3.256e+01,1.000e+00,8.801e-01,2.705e-02
1695035400,5.587e+01,2.846e+01,1.510e+00,7.691e-01
1695036000,4.694e+01,9.501e+00,1.269e+00,2.568e-01
1695036600,3.696e+01,1.950e+01,9.991e-01,5.271e-01
1695037200,4.962e+01,2.050e+01,1.341e+00,5.541e-01
1695037800,3.651e+01,6.001e+00,9.868e-01,1.622e-01
1695038400,2.080e+01,3.150e+01,5.621e-01,8.515e-01
1695039000,2.794e+01,1.000e+00,7.552e-01,2.705e-02
1695039600,2.759e+01,1.550e+01,7.458e-01,4.190e-01
1695040200,1.072e+01,1.800e+01,2.898e-01,4.866e-01
1695040800,1.700e+01,2.800e+01,4.595e-01,7.569e-01
1695041400,2.848e+01,1.400e+01,7.697e-01,3.784e-01
1695042000,2.612e+01,1.000e+00,7.058e-01,2.705e-02
1695042600,4.344e+01,2.800e+01,1.174e+00,7.569e-01
1695043200,5.086e+01,2.250e+01,1.375e+00,6.082e-01
1695043800,2.334e+01,5.001e+00,6.307e-01,1.352e-01
1695044400,1.908e+01,1.650e+01,5.156e-01,4.460e-01
1695045000,3.307e+01,1.350e+01,8.937e-01,3.649e-01
1695045600,2.126e+01,2.250e+01,5.746e-01,6.082e-01
1695046200,3.568e+01,1.400e+01,9.642e-01,3.784e-01
1695046800,2.581e+01,1.150e+01,6.976e-01,3.109e-01
1695047400,2.359e+01,6.501e+00,6.375e-01,1.757e-01
1695048000,3.563e+01,1.900e+01,9.628e-01,5.136e-01
1695048600,2.387e+01,1.950e+01,6.451e-01,5.271e-01
1695049200,2.356e+01,1.850e+01,6.367e-01,5.001e-01
1695049800,2.347e+01,2.050e+01,6.343e-01,5.541e-01
1695050400,1.705e+01,3.000e+00,4.609e-01,8.109e-02
1695051000,1.290e+01,2.197e+01,3.486e-01,5.937e-01
1695051600,2.158e+01,1.650e+01,5.833e-01,4.460e-01
1695052200,1.725e+01,1.300e+01,4.661e-01,3.514e-01
1695052800,1.933e+01,2.300e+01,5.225e-01,6.217e-01
1695053400,2.177e+01,1.000e+00,5.884e-01,2.705e-02
1695054000,3.141e+01,1.700e+01,8.489e-01,4.595e-01
1695054600,2.410e+01,2.600e+01,6.515e-01,7.028e-01
1695055200,1.503e+01,1.550e+01,4.062e-01,4.190e-01
1695055800,1.940e+01,9.001e+00,5.244e-01,2.433e-01
1695056400,1.077e+01,1.600e+01,2.911e-01,4.325e-01
1695057000,2.664e+01,1.000e+00,7.201e-01,2.705e-02
1695057600,1.515e+01,2.600e+01,4.093e-01,7.028e-01
1695058200,1.078e+01,2.200e+01,2.912e-01,5.947e-01
1695058800,2.911e+01,1.000e+00,7.866e-01,2.705e-02
1695059400,1.489e+01,2.150e+01,4.025e-01,5.812e-01
1695060000,2.189e+01,5.001e+00,5.917e-01,1.352e-01
1695060600,1.299e+01,1.000e+01,3.510e-01,2.703e-01
1695061200,1.442e+01,3.501e+00,3.898e-01,9.461e-02
1695061800,1.295e+01,2.000e+01,3.500e-01,5.406e-01
1695062400,1.967e+01,1.600e+01,5.315e-01,4.325e-01
1695063000,1.741e+01,1.350e+01,4.705e-01,3.649e-01
1695063600,1.078e+01,1.000e+00,2.915e-01,2.705e-02
1695064200,1.513e+01,1.500e+01,4.089e-01,4.055e-01
1695064800,1.297e+01,1.000e+01,3.506e-01,2.703e-01
1695065400,1.086e+01,1.000e+00,2.934e-01,2.705e-02
1695066000,1.299e+01,1.100e+01,3.511e-01,2.973e-01
1695066600,2.462e+01,1.548e+01,6.654e-01,4.183e-01
1695067200,2.200e+01,1.150e+01,5.945e-01,3.109e-01
1695067800,1.977e+01,6.001e+00,5.342e-01,1.622e-01
1695068400,1.295e+01,7.501e+00,3.499e-01,2.027e-01
1695069000,6.409e+00,1.200e+01,1.732e-01,3.244e-01
1695069600,6.475e+00,3.501e+00,1.750e-01,9.461e-02
1695070200,6.475e+00,2.100e+01,1.750e-01,5.676e-01
1695070800,1.296e+01,1.000e+00,3.503e-01,2.705e-02
1695071400,1.295e+01,1.150e+01,3.500e-01,3.109e-01
1695072000,8.543e+00,5.001e+00,2.309e-01,1.352e-01
1695072600,1.296e+01,1.000e+00,3.503e-01,2.705e-02
1695073200,1.074e+01,5.501e+00,2.902e-01,1.487e-01
1695073800,1.303e+01,1.850e+01,3.521e-01,5.001e-01
1695074400,1.309e+01,1.000e+01,3.538e-01,2.703e-01
1695075000,1.087e+01,2.500e+00,2.938e-01,6.758e-02
1695075600,1.067e+01,1.000e+00,2.885e-01,2.705e-02
1695076200,1.759e+01,1.250e+01,4.755e-01,3.379e-01
1695076800,4.209e+00,9.001e+00,1.137e-01,2.433e-01
1695077400,1.088e+01,1.000e+00,2.939e-01,2.705e-02
1695078000,2.242e+01,1.050e+01,6.059e-01,2.838e-01
1695078600,2.948e+01,9.501e+00,7.967e-01,2.568e-01
1695079200,1.079e+01,6.501e+00,2.915e-01,1.757e-01
1695079800,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1695080400,1.000e+00,8.501e+00,2.705e-02,2.298e-01
1695081000,1.000e+00,2.000e+00,2.705e-02,2.705e-02
1695081600,1.068e+01,1.000e+00,2.888e-01,2.705e-02
1695082200,1.088e+01,1.700e+01,2.941e-01,4.595e-01
1695082800,2.230e+01,1.000e+00,6.026e-01,2.705e-02
1695083400,1.080e+01,1.450e+01,2.920e-01,3.920e-01
1695084000,1.303e+01,1.000e+00,3.521e-01,2.705e-02
1695084600,8.609e+00,1.250e+01,2.327e-01,3.379e-01
1695085200,1.074e+01,4.001e+00,2.903e-01,1.081e-01
1695085800,1.981e+01,1.050e+01,5.355e-01,2.838e-01
1695086400,1.761e+01,1.000e+00,4.760e-01,2.705e-02
1695087000,1.086e+01,1.100e+01,2.936e-01,2.973e-01
1695087600,2.452e+01,1.000e+00,6.627e-01,2.705e-02
1695088200,4.515e+01,1.650e+01,1.220e+00,4.460e-01
1695088800,1.735e+01,4.501e+00,4.689e-01,1.216e-01
1695089400,2.661e+01,1.150e+01,7.192e-01,3.109e-01
1695090000,1.052e+01,9.501e+00,2.842e-01,2.568e-01
1695090600,3.169e+01,1.000e+00,8.564e-01,2.705e-02
1695091200,2.880e+01,8.001e+00,7.783e-01,2.162e-01
1695091800,1.724e+01,9.001e+00,4.660e-01,2.433e-01
1695092400,5.059e+01,2.000e+01,1.367e+00,5.406e-01
1695093000,2.843e+01,5.501e+00,7.683e-01,1.487e-01
1695093600,2.612e+01,2.000e+00,7.060e-01,2.705e-02
1695094200,3.839e+01,1.700e+01,1.038e+00,4.595e-01
1695094800,2.816e+01,4.501e+00,7.612e-01,1.216e-01
1695095400,2.156e+01,1.400e+01,5.826e-01,3.784e-01
1695096000,3.102e+01,9.501e+00,8.385e-01,2.568e-01
1695096600,1.281e+01,1.500e+01,3.463e-01,4.055e-01
1695097200,4.098e+01,1.000e+00,1.108e+00,2.705e-02
1695097800,8.543e+00,1.850e+01,2.309e-01,5.001e-01
1695098400,2.884e+01,8.987e+00,7.796e-01,2.429e-01
1695099000,1.938e+01,5.001e+00,5.239e-01,1.352e-01
1695099600,2.389e+01,1.900e+01,6.457e-01,5.136e-01
1695100200,2.644e+01,1.000e+00,7.145e-01,2.705e-02
1695100800,2.154e+01,1.050e+01,5.821e-01,2.838e-01
1695101400,4.116e+01,8.001e+00,1.112e+00,2.162e-01
1695102000,2.153e+01,5.501e+00,5.818e-01,1.487e-01
1695102600,3.091e+01,3.501e+00,8.354e-01,9.461e-02
1695103200,6.008e+01,1.350e+01,1.624e+00,3.649e-01
1695103800,2.579e+01,5.501e+00,6.971e-01,1.487e-01
1695104400,2.832e+01,1.700e+01,7.654e-01,4.595e-01
1695105000,2.806e+01,1.050e+01,7.585e-01,2.838e-01
1695105600,8.675e+00,1.150e+01,2.345e-01,3.109e-01
1695106200,1.711e+01,5.001e+00,4.624e-01,1.352e-01
1695106800,2.157e+01,2.200e+01,5.829e-01,5.947e-01
1695107400,1.944e+01,1.450e+01,5.254e-01,3.919e-01
1695108000,1.288e+01,1.750e+01,3.481e-01,4.730e-01
1695108600,3.643e+01,1.450e+01,9.847e-01,3.919e-01
1695109200,2.625e+01,1.400e+01,7.095e-01,3.784e-01
1695109800,2.612e+01,2.300e+01,7.060e-01,6.217e-01
1695110400,1.718e+01,1.800e+01,4.643e-01,4.866e-01
1695111000,3.599e+01,6.001e+00,9.726e-01,1.622e-01
1695111600,2.146e+01,2.650e+01,5.801e-01,7.163e-01
1695112200,3.354e+01,1.500e+01,9.064e-01,4.055e-01
1695112800,2.157e+01,8.001e+00,5.830e-01,2.162e-01
1695113400,2.676e+01,1.750e+01,7.231e-01,4.730e-01
1695114000,2.620e+01,1.597e+01,7.082e-01,4.318e-01
1695114600,2.625e+01,1.750e+01,7.093e-01,4.730e-01
1695115200,3.349e+01,2.350e+01,9.050e-01,6.352e-01
1695115800,1.081e+01,3.000e+01,2.921e-01,8.109e-01
1695116400,8.543e+00,1.700e+01,2.309e-01,4.595e-01
1695117000,3.906e+01,3.000e+00,1.056e+00,8.109e-02
1695117600,4.096e+01,1.000e+01,1.107e+00,2.703e-01
1695118200,3.570e+01,2.300e+01,9.648e-01,6.217e-01
1695118800,4.821e+01,2.650e+01,1.303e+00,7.163e-01
1695119400,6.169e+01,1.700e+01,1.667e+00,4.595e-01
1695120000,5.219e+01,2.600e+01,1.411e+00,7.028e-01
