rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1681844400,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1681845000,2.040e+00,8.501e+00,5.513e-02,2.298e-01
1681845600,1.000e+00,6.501e+00,2.705e-02,1.757e-01
1681846200,1.789e+01,1.000e+00,4.834e-01,2.705e-02
1681846800,1.000e+00,5.001e+00,2.705e-02,1.352e-01
1681847400,2.503e+01,8.001e+00,6.764e-01,2.162e-01
1681848000,1.084e+01,1.000e+00,2.930e-01,2.705e-02
1681848600,6.506e+00,4.501e+00,1.758e-01,1.216e-01
1681849200,1.545e+01,6.501e+00,4.175e-01,1.757e-01
1681849800,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1681850400,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1681851000,8.640e+00,3.501e+00,2.335e-01,9.461e-02
1681851600,1.315e+01,9.001e+00,3.555e-01,2.433e-01
1681852200,1.314e+01,1.000e+00,3.552e-01,2.705e-02
1681852800,8.706e+00,7.501e+00,2.353e-01,2.027e-01
1681853400,1.089e+01,1.000e+00,2.943e-01,2.705e-02
1681854000,1.301e+01,3.501e+00,3.515e-01,9.461e-02
1681854600,2.106e+00,4.001e+00,5.692e-02,1.081e-01
1681855200,2.040e+00,1.000e+00,5.514e-02,2.705e-02
1681855800,1.318e+01,7.001e+00,3.563e-01,1.892e-01
1681856400,1.091e+01,5.001e+00,2.950e-01,1.352e-01
1681857000,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1681857600,6.507e+00,3.000e+00,1.759e-01,8.109e-02
1681858200,6.441e+00,2.500e+00,1.741e-01,6.758e-02
1681858800,4.240e+00,9.001e+00,1.146e-01,2.433e-01
1681859400,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1681860000,6.507e+00,3.000e+00,1.759e-01,8.109e-02
1681860600,6.441e+00,4.501e+00,1.741e-01,1.216e-01
1681861200,1.550e+01,5.501e+00,4.188e-01,1.487e-01
1681861800,1.764e+01,1.000e+00,4.767e-01,2.705e-02
1681862400,2.106e+00,1.000e+00,5.692e-02,2.705e-02
1681863000,6.507e+00,3.501e+00,1.759e-01,9.461e-02
1681863600,2.040e+00,5.001e+00,5.514e-02,1.352e-01
1681864200,8.575e+00,1.000e+00,2.318e-01,2.705e-02
1681864800,4.240e+00,5.001e+00,1.146e-01,1.352e-01
1681865400,1.306e+01,2.500e+00,3.529e-01,6.758e-02
1681866000,1.304e+01,1.000e+00,3.523e-01,2.705e-02
1681866600,1.302e+01,8.001e+00,3.520e-01,2.162e-01
1681867200,1.000e+00,3.000e+00,2.705e-02,8.109e-02
1681867800,4.306e+00,2.000e+00,1.164e-01,2.705e-02
1681868400,1.756e+01,5.501e+00,4.746e-01,1.487e-01
1681869000,1.995e+01,2.496e+00,5.391e-01,6.747e-02
1681869600,6.506e+00,4.001e+00,1.758e-01,1.081e-01
1681870200,2.011e+01,6.501e+00,5.435e-01,1.757e-01
1681870800,2.480e+01,1.000e+00,6.704e-01,2.705e-02
1681871400,6.374e+00,2.000e+00,1.723e-01,2.705e-02
1681872000,1.084e+01,1.050e+01,2.928e-01,2.838e-01
1681872600,3.209e+01,3.000e+00,8.673e-01,8.109e-02
1681873200,2.433e+01,3.501e+00,6.577e-01,9.461e-02
1681873800,1.409e+01,8.501e+00,3.809e-01,2.298e-01
1681874400,1.970e+01,2.500e+00,5.325e-01,6.758e-02
1681875000,1.738e+01,7.501e+00,4.697e-01,2.027e-01
1681875600,1.088e+01,8.501e+00,2.941e-01,2.298e-01
1681876200,6.440e+00,7.001e+00,1.741e-01,1.892e-01
1681876800,3.476e+01,1.000e+00,9.394e-01,2.705e-02
1681877400,1.075e+01,6.501e+00,2.904e-01,1.757e-01
1681878000,8.574e+00,6.501e+00,2.317e-01,1.757e-01
1681878600,1.985e+01,3.500e+00,5.365e-01,9.461e-02
1681879200,2.206e+01,6.501e+00,5.962e-01,1.757e-01
1681879800,6.308e+00,1.000e+00,1.705e-01,2.705e-02
1681880400,2.207e+01,9.501e+00,5.965e-01,2.568e-01
1681881000,1.984e+01,1.000e+00,5.361e-01,2.705e-02
1681881600,1.299e+01,5.501e+00,3.510e-01,1.487e-01
1681882200,1.089e+01,7.501e+00,2.942e-01,2.027e-01
1681882800,2.226e+01,1.000e+00,6.016e-01,2.705e-02
1681883400,1.521e+01,1.550e+01,4.110e-01,4.190e-01
1681884000,4.101e+00,1.000e+00,1.108e-01,2.705e-02
1681884600,1.522e+01,7.501e+00,4.113e-01,2.027e-01
1681885200,1.993e+01,1.050e+01,5.387e-01,2.838e-01
1681885800,8.707e+00,1.000e+00,2.353e-01,2.705e-02
1681886400,2.211e+01,5.001e+00,5.975e-01,1.352e-01
1681887000,1.294e+01,1.050e+01,3.497e-01,2.838e-01
1681887600,3.202e+01,1.000e+00,8.653e-01,2.705e-02
1681888200,1.961e+01,1.200e+01,5.300e-01,3.244e-01
1681888800,2.431e+01,4.501e+00,6.571e-01,1.216e-01
1681889400,3.131e+01,5.001e+00,8.462e-01,1.352e-01
1681890000,1.299e+01,9.501e+00,3.511e-01,2.568e-01
1681890600,8.575e+00,1.000e+00,2.318e-01,2.705e-02
1681891200,1.954e+01,5.501e+00,5.281e-01,1.487e-01
1681891800,2.210e+01,9.001e+00,5.973e-01,2.433e-01
1681892400,3.143e+01,3.500e+00,8.496e-01,9.461e-02
1681893000,1.950e+01,5.501e+00,5.269e-01,1.487e-01
1681893600,1.294e+01,1.150e+01,3.498e-01,3.109e-01
1681894200,3.025e+01,1.050e+01,8.174e-01,2.838e-01
1681894800,1.503e+01,1.000e+01,4.063e-01,2.703e-01
1681895400,2.641e+01,7.501e+00,7.137e-01,2.027e-01
1681896000,8.509e+00,1.000e+00,2.300e-01,2.705e-02
1681896600,2.196e+01,2.200e+01,5.935e-01,5.947e-01
1681897200,2.189e+01,6.001e+00,5.917e-01,1.622e-01
1681897800,1.963e+01,7.001e+00,5.306e-01,1.892e-01
1681898400,2.195e+01,1.000e+00,5.932e-01,2.705e-02
1681899000,1.517e+01,1.198e+01,4.100e-01,3.238e-01
1681899600,8.706e+00,7.501e+00,2.353e-01,2.027e-01
1681900200,3.170e+01,8.001e+00,8.568e-01,2.162e-01
1681900800,1.961e+01,8.501e+00,5.299e-01,2.298e-01
1681901400,3.403e+01,9.501e+00,9.196e-01,2.568e-01
1681902000,4.683e+01,1.100e+01,1.266e+00,2.973e-01
1681902600,3.071e+01,6.501e+00,8.301e-01,1.757e-01
1681903200,2.131e+01,2.050e+01,5.759e-01,5.541e-01
1681903800,8.442e+00,1.000e+00,2.282e-01,2.705e-02
1681904400,2.634e+01,8.001e+00,7.119e-01,2.162e-01
1681905000,2.153e+01,8.501e+00,5.818e-01,2.298e-01
1681905600,1.297e+01,7.001e+00,3.507e-01,1.892e-01
1681906200,1.960e+01,1.050e+01,5.297e-01,2.838e-01
1681906800,8.640e+00,4.001e+00,2.335e-01,1.081e-01
1681907400,3.313e+01,1.000e+00,8.954e-01,2.705e-02
1681908000,1.503e+01,9.501e+00,4.063e-01,2.568e-01
1681908600,1.514e+01,6.501e+00,4.093e-01,1.757e-01
1681909200,1.081e+01,1.000e+00,2.921e-01,2.705e-02
1681909800,1.738e+01,1.000e+00,4.698e-01,2.705e-02
1681910400,1.512e+01,1.150e+01,4.087e-01,3.109e-01
1681911000,2.439e+01,9.001e+00,6.591e-01,2.433e-01
1681911600,1.081e+01,1.000e+00,2.922e-01,2.705e-02
1681912200,1.528e+01,1.000e+00,4.129e-01,2.705e-02
1681912800,1.306e+01,1.000e+01,3.530e-01,2.703e-01
1681913400,1.089e+01,6.001e+00,2.942e-01,1.622e-01
1681914000,1.087e+01,1.000e+00,2.938e-01,2.705e-02
1681914600,1.762e+01,1.300e+01,4.761e-01,3.514e-01
1681915200,1.752e+01,3.000e+00,4.734e-01,8.109e-02
1681915800,8.707e+00,1.000e+00,2.353e-01,2.705e-02
1681916400,1.213e+01,7.501e+00,3.280e-01,2.027e-01
1681917000,6.507e+00,4.001e+00,1.759e-01,1.081e-01
1681917600,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1681918200,1.773e+01,1.000e+01,4.792e-01,2.703e-01
1681918800,6.375e+00,7.501e+00,1.723e-01,2.027e-01
1681919400,6.375e+00,1.000e+00,1.723e-01,2.705e-02
1681920000,1.529e+01,8.001e+00,4.133e-01,2.162e-01
1681920600,1.313e+01,1.000e+00,3.549e-01,2.705e-02
1681921200,4.042e+00,1.150e+01,1.093e-01,3.109e-01
1681921800,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1681922400,8.641e+00,7.501e+00,2.335e-01,2.027e-01
1681923000,1.531e+01,1.000e+00,4.137e-01,2.705e-02
1681923600,1.071e+01,3.501e+00,2.894e-01,9.461e-02
1681924200,1.078e+01,1.000e+00,2.912e-01,2.705e-02
1681924800,2.040e+00,1.000e+01,5.514e-02,2.703e-01
1681925400,2.040e+00,1.000e+00,5.514e-02,2.705e-02
1681926000,4.306e+00,7.001e+00,1.164e-01,1.892e-01
1681926600,1.312e+01,1.000e+00,3.547e-01,2.705e-02
1681927200,8.707e+00,5.001e+00,2.353e-01,1.352e-01
1681927800,1.773e+01,9.001e+00,4.792e-01,2.433e-01
1681928400,1.542e+01,1.000e+00,4.167e-01,2.705e-02
1681929000,8.626e+00,9.486e+00,2.331e-01,2.564e-01
1681929600,1.091e+01,5.501e+00,2.948e-01,1.487e-01
1681930200,1.521e+01,1.000e+00,4.110e-01,2.705e-02
1681930800,6.374e+00,2.500e+00,1.723e-01,6.758e-02
1681931400,6.374e+00,8.001e+00,1.723e-01,2.162e-01
1681932000,1.544e+01,5.501e+00,4.173e-01,1.487e-01
1681932600,1.540e+01,1.000e+00,4.163e-01,2.705e-02
1681933200,2.447e+01,6.501e+00,6.614e-01,1.757e-01
1681933800,4.240e+00,4.001e+00,1.146e-01,1.081e-01
1681934400,1.539e+01,2.000e+00,4.161e-01,2.705e-02
1681935000,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1681935600,1.077e+01,2.000e+00,2.911e-01,2.705e-02
1681936200,8.574e+00,4.501e+00,2.317e-01,1.216e-01
1681936800,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1681937400,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1681938000,1.085e+01,8.001e+00,2.932e-01,2.162e-01
1681938600,6.506e+00,1.000e+00,1.758e-01,2.705e-02
1681939200,4.174e+00,2.500e+00,1.128e-01,6.758e-02
1681939800,4.174e+00,4.501e+00,1.128e-01,1.216e-01
1681940400,6.440e+00,4.501e+00,1.741e-01,1.216e-01
1681941000,4.306e+00,3.000e+00,1.164e-01,8.109e-02
1681941600,1.320e+01,1.000e+00,3.566e-01,2.705e-02
1681942200,4.174e+00,4.001e+00,1.128e-01,1.081e-01
1681942800,4.240e+00,2.000e+00,1.146e-01,2.705e-02
1681943400,2.106e+00,4.001e+00,5.692e-02,1.081e-01
1681944000,1.000e+00,2.496e+00,2.705e-02,6.746e-02
1681944600,1.080e+01,1.000e+00,2.918e-01,2.705e-02
1681945200,8.707e+00,5.501e+00,2.353e-01,1.487e-01
1681945800,1.086e+01,1.000e+00,2.934e-01,2.705e-02
1681946400,1.092e+01,7.501e+00,2.952e-01,2.027e-01
1681947000,1.547e+01,1.000e+00,4.181e-01,2.705e-02
1681947600,8.641e+00,6.501e+00,2.335e-01,1.757e-01
1681948200,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1681948800,2.106e+00,4.001e+00,5.692e-02,1.081e-01
1681949400,1.312e+01,8.001e+00,3.546e-01,2.162e-01
1681950000,2.001e+01,1.000e+00,5.409e-01,2.705e-02
1681950600,6.441e+00,8.001e+00,1.741e-01,2.162e-01
1681951200,1.991e+01,3.500e+00,5.381e-01,9.461e-02
1681951800,4.306e+00,1.000e+00,1.164e-01,2.705e-02
1681952400,6.507e+00,7.001e+00,1.759e-01,1.892e-01
1681953000,6.309e+00,1.000e+00,1.705e-01,2.705e-02
1681953600,2.736e+01,4.001e+00,7.396e-01,1.081e-01
1681954200,1.744e+01,6.001e+00,4.714e-01,1.622e-01
1681954800,8.575e+00,1.000e+00,2.318e-01,2.705e-02
1681955400,1.538e+01,2.500e+00,4.158e-01,6.758e-02
1681956000,1.210e+01,1.000e+00,3.271e-01,2.705e-02
1681956600,1.298e+01,8.501e+00,3.508e-01,2.298e-01
1681957200,4.306e+00,3.500e+00,1.164e-01,9.461e-02
1681957800,8.509e+00,3.500e+00,2.300e-01,9.461e-02
1681958400,1.528e+01,1.000e+00,4.129e-01,2.705e-02
1681959000,4.108e+00,5.001e+00,1.110e-01,1.352e-01
1681959600,2.001e+01,3.495e+00,5.408e-01,9.445e-02
1681960200,1.994e+01,2.000e+00,5.388e-01,2.705e-02
1681960800,4.519e+00,1.000e+00,1.221e-01,2.705e-02
1681961400,1.757e+01,5.501e+00,4.748e-01,1.487e-01
1681962000,1.529e+01,3.000e+00,4.132e-01,8.109e-02
1681962600,1.716e+01,1.000e+00,4.637e-01,2.705e-02
1681963200,1.303e+01,1.100e+01,3.521e-01,2.973e-01
1681963800,1.756e+01,3.501e+00,4.746e-01,9.461e-02
1681964400,2.453e+01,4.001e+00,6.629e-01,1.081e-01
1681965000,2.433e+01,2.000e+00,6.576e-01,2.705e-02
1681965600,1.525e+01,7.001e+00,4.120e-01,1.892e-01
1681966200,1.745e+01,1.000e+00,4.717e-01,2.705e-02
1681966800,4.306e+00,2.500e+00,1.164e-01,6.758e-02
1681967400,1.076e+01,3.500e+00,2.909e-01,9.461e-02
1681968000,1.981e+01,1.000e+00,5.353e-01,2.705e-02
1681968600,2.209e+01,3.501e+00,5.971e-01,9.461e-02
1681969200,1.527e+01,1.000e+00,4.128e-01,2.705e-02
1681969800,1.748e+01,2.500e+00,4.725e-01,6.758e-02
1681970400,2.449e+01,7.501e+00,6.619e-01,2.027e-01
1681971000,2.424e+01,5.001e+00,6.553e-01,1.352e-01
1681971600,2.190e+01,6.001e+00,5.919e-01,1.622e-01
1681972200,2.189e+01,1.000e+00,5.915e-01,2.705e-02
1681972800,4.306e+00,5.501e+00,1.164e-01,1.487e-01
1681973400,1.741e+01,3.500e+00,4.707e-01,9.461e-02
1681974000,1.947e+01,8.001e+00,5.262e-01,2.162e-01
1681974600,1.734e+01,1.000e+00,4.686e-01,2.705e-02
1681975200,2.443e+01,1.000e+00,6.603e-01,2.705e-02
1681975800,8.707e+00,5.501e+00,2.353e-01,1.487e-01
1681976400,2.692e+01,3.000e+00,7.277e-01,8.109e-02
1681977000,1.967e+01,1.000e+00,5.315e-01,2.705e-02
1681977600,8.641e+00,8.501e+00,2.335e-01,2.298e-01
1681978200,8.641e+00,3.501e+00,2.335e-01,9.461e-02
1681978800,8.641e+00,4.001e+00,2.335e-01,1.081e-01
1681979400,1.070e+01,3.501e+00,2.892e-01,9.461e-02
1681980000,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1681980600,1.518e+01,6.001e+00,4.103e-01,1.622e-01
1681981200,1.083e+01,1.000e+00,2.928e-01,2.705e-02
1681981800,1.305e+01,9.001e+00,3.527e-01,2.433e-01
1681982400,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1681983000,2.449e+01,1.000e+01,6.618e-01,2.703e-01
1681983600,1.519e+01,1.000e+00,4.104e-01,2.705e-02
1681984200,1.309e+01,6.001e+00,3.538e-01,1.622e-01
1681984800,1.748e+01,5.501e+00,4.725e-01,1.487e-01
1681985400,2.212e+01,3.501e+00,5.979e-01,9.461e-02
1681986000,1.522e+01,4.501e+00,4.113e-01,1.216e-01
1681986600,1.749e+01,1.000e+00,4.728e-01,2.705e-02
1681987200,4.240e+00,7.501e+00,1.146e-01,2.027e-01
1681987800,1.529e+01,2.500e+00,4.131e-01,6.758e-02
1681988400,2.222e+01,1.000e+00,6.006e-01,2.705e-02
1681989000,2.199e+01,3.000e+00,5.944e-01,8.109e-02
1681989600,6.364e+00,8.987e+00,1.720e-01,2.429e-01
1681990200,2.222e+01,3.000e+00,6.006e-01,8.109e-02
1681990800,1.508e+01,1.000e+00,4.076e-01,2.705e-02
1681991400,2.927e+01,1.000e+00,7.911e-01,2.705e-02
1681992000,3.174e+01,6.501e+00,8.579e-01,1.757e-01
1681992600,1.933e+01,1.050e+01,5.223e-01,2.838e-01
1681993200,2.192e+01,1.000e+00,5.925e-01,2.705e-02
1681993800,9.127e+00,1.300e+01,2.467e-01,3.514e-01
1681994400,1.511e+01,9.001e+00,4.085e-01,2.433e-01
1681995000,1.505e+01,4.001e+00,4.068e-01,1.081e-01
1681995600,1.939e+01,5.501e+00,5.241e-01,1.487e-01
1681996200,3.421e+01,2.000e+00,9.245e-01,2.705e-02
1681996800,1.061e+01,4.501e+00,2.867e-01,1.216e-01
1681997400,1.291e+01,8.501e+00,3.489e-01,2.298e-01
1681998000,2.437e+01,1.000e+00,6.586e-01,2.705e-02
1681998600,2.742e+01,4.001e+00,7.410e-01,1.081e-01
1681999200,4.169e+01,1.100e+01,1.127e+00,2.973e-01
1681999800,2.407e+01,4.001e+00,6.504e-01,1.081e-01
1682000400,2.405e+01,3.000e+00,6.501e-01,8.109e-02
1682001000,2.405e+01,3.501e+00,6.501e-01,9.461e-02
1682001600,6.374e+00,1.050e+01,1.723e-01,2.838e-01
1682002200,2.912e+01,3.000e+00,7.871e-01,8.109e-02
1682002800,1.728e+01,1.000e+00,4.671e-01,2.705e-02
1682003400,1.733e+01,5.001e+00,4.683e-01,1.352e-01
1682004000,2.433e+01,1.500e+01,6.576e-01,4.055e-01
1682004600,3.898e+01,1.000e+00,1.054e+00,2.705e-02
1682005200,1.077e+01,8.487e+00,2.910e-01,2.294e-01
1682005800,6.177e+00,1.100e+01,1.669e-01,2.973e-01
1682006400,1.518e+01,1.000e+00,4.103e-01,2.705e-02
1682007000,3.318e+01,1.200e+01,8.968e-01,3.244e-01
1682007600,1.517e+01,3.000e+00,4.100e-01,8.109e-02
1682008200,1.508e+01,7.001e+00,4.076e-01,1.892e-01
1682008800,4.108e+00,7.501e+00,1.110e-01,2.027e-01
1682009400,1.751e+01,1.000e+00,4.732e-01,2.705e-02
1682010000,8.641e+00,1.550e+01,2.335e-01,4.190e-01
1682010600,1.309e+01,1.000e+00,3.537e-01,2.705e-02
1682011200,4.306e+00,1.650e+01,1.164e-01,4.460e-01
1682011800,1.531e+01,1.000e+00,4.138e-01,2.705e-02
1682012400,2.227e+01,1.000e+01,6.018e-01,2.703e-01
1682013000,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1682013600,1.509e+01,9.501e+00,4.079e-01,2.568e-01
1682014200,1.310e+01,3.000e+00,3.540e-01,8.109e-02
1682014800,2.467e+01,1.000e+00,6.667e-01,2.705e-02
1682015400,2.514e+01,2.000e+00,6.795e-01,2.705e-02
1682016000,1.088e+01,6.001e+00,2.940e-01,1.622e-01
1682016600,2.040e+00,1.000e+00,5.514e-02,2.705e-02
1682017200,1.083e+01,3.000e+00,2.928e-01,8.109e-02
1682017800,1.992e+01,4.001e+00,5.385e-01,1.081e-01
1682018400,1.063e+01,1.000e+00,2.873e-01,2.705e-02
1682019000,1.764e+01,5.001e+00,4.768e-01,1.352e-01
1682019600,1.309e+01,4.501e+00,3.538e-01,1.216e-01
1682020200,1.307e+01,1.000e+00,3.533e-01,2.705e-02
1682020800,8.574e+00,7.501e+00,2.317e-01,2.027e-01
1682021400,6.374e+00,5.501e+00,1.723e-01,1.487e-01
1682022000,4.306e+00,1.000e+00,1.164e-01,2.705e-02
1682022600,8.574e+00,1.150e+01,2.317e-01,3.109e-01
1682023200,1.536e+01,4.501e+00,4.151e-01,1.216e-01
1682023800,6.506e+00,9.001e+00,1.758e-01,2.433e-01
1682024400,1.315e+01,1.000e+00,3.554e-01,2.705e-02
1682025000,1.091e+01,1.000e+00,2.948e-01,2.705e-02
1682025600,1.084e+01,1.000e+00,2.930e-01,2.705e-02
1682026200,1.077e+01,7.001e+00,2.912e-01,1.892e-01
1682026800,8.706e+00,6.501e+00,2.353e-01,1.757e-01
1682027400,1.314e+01,9.001e+00,3.553e-01,2.433e-01
1682028000,1.527e+01,1.000e+00,4.126e-01,2.705e-02
1682028600,1.299e+01,1.200e+01,3.510e-01,3.244e-01
1682029200,1.084e+01,1.000e+00,2.929e-01,2.705e-02
1682029800,1.525e+01,1.000e+00,4.122e-01,2.705e-02
1682030400,2.355e+00,1.200e+01,6.364e-02,3.244e-01
1682031000,1.301e+01,1.000e+00,3.517e-01,2.705e-02
1682031600,8.640e+00,7.001e+00,2.335e-01,1.892e-01
1682032200,8.640e+00,2.500e+00,2.335e-01,6.758e-02
1682032800,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1682033400,6.440e+00,5.001e+00,1.741e-01,1.352e-01
1682034000,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1682034600,1.310e+01,7.501e+00,3.541e-01,2.027e-01
1682035200,4.240e+00,3.501e+00,1.146e-01,9.461e-02
1682035800,2.102e+00,1.000e+00,5.682e-02,2.705e-02
1682036400,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1682037000,6.507e+00,5.001e+00,1.759e-01,1.352e-01
1682037600,1.319e+01,1.000e+00,3.564e-01,2.705e-02
1682038200,1.310e+01,5.001e+00,3.540e-01,1.352e-01
1682038800,2.476e+01,1.000e+00,6.691e-01,2.705e-02
1682039400,2.216e+01,1.100e+01,5.988e-01,2.973e-01
1682040000,2.692e+01,4.501e+00,7.275e-01,1.216e-01
1682040600,1.963e+01,1.000e+00,5.304e-01,2.705e-02
1682041200,1.976e+01,1.000e+00,5.340e-01,2.705e-02
1682041800,2.924e+01,1.050e+01,7.902e-01,2.838e-01
1682042400,2.882e+01,7.501e+00,7.790e-01,2.027e-01
1682043000,3.611e+01,2.500e+00,9.759e-01,6.758e-02
1682043600,1.073e+01,1.050e+01,2.899e-01,2.838e-01
1682044200,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1682044800,1.438e+01,1.250e+01,3.886e-01,3.379e-01
1682045400,1.750e+01,4.001e+00,4.730e-01,1.081e-01
1682046000,2.667e+01,3.000e+00,7.208e-01,8.109e-02
1682046600,2.429e+01,7.001e+00,6.565e-01,1.892e-01
1682047200,6.017e+01,1.100e+01,1.626e+00,2.973e-01
1682047800,4.320e+01,1.150e+01,1.168e+00,3.109e-01
1682048400,3.305e+01,6.501e+00,8.932e-01,1.757e-01
1682049000,5.210e+01,1.000e+00,1.408e+00,2.705e-02
1682049600,2.129e+01,7.501e+00,5.754e-01,2.027e-01
1682050200,3.293e+01,9.001e+00,8.900e-01,2.433e-01
1682050800,2.577e+01,1.548e+01,6.966e-01,4.183e-01
1682051400,4.052e+01,1.700e+01,1.095e+00,4.595e-01
1682052000,2.327e+01,2.500e+00,6.289e-01,6.758e-02
1682052600,4.052e+01,1.450e+01,1.095e+00,3.919e-01
1682053200,2.798e+01,4.501e+00,7.561e-01,1.216e-01
1682053800,2.639e+01,1.100e+01,7.132e-01,2.973e-01
1682054400,2.632e+01,8.501e+00,7.115e-01,2.298e-01
1682055000,3.803e+01,1.400e+01,1.028e+00,3.784e-01
1682055600,2.122e+01,1.000e+00,5.735e-01,2.705e-02
1682056200,1.695e+01,1.900e+01,4.580e-01,5.136e-01
1682056800,2.147e+01,1.000e+00,5.802e-01,2.705e-02
1682057400,2.379e+01,2.250e+01,6.430e-01,6.082e-01
1682058000,3.092e+01,1.000e+00,8.358e-01,2.705e-02
1682058600,2.131e+01,2.600e+01,5.760e-01,7.028e-01
1682059200,2.173e+01,1.000e+00,5.872e-01,2.705e-02
1682059800,1.289e+01,6.501e+00,3.483e-01,1.757e-01
1682060400,1.716e+01,1.400e+01,4.637e-01,3.784e-01
1682061000,1.510e+01,1.000e+00,4.081e-01,2.705e-02
1682061600,1.735e+01,1.350e+01,4.689e-01,3.649e-01
1682062200,1.743e+01,6.001e+00,4.711e-01,1.622e-01
1682062800,2.431e+01,1.750e+01,6.571e-01,4.730e-01
1682063400,3.401e+01,2.500e+00,9.192e-01,6.758e-02
1682064000,2.862e+01,6.501e+00,7.734e-01,1.757e-01
1682064600,3.114e+01,1.300e+01,8.417e-01,3.514e-01
1682065200,1.719e+01,5.501e+00,4.646e-01,1.487e-01
1682065800,1.513e+01,5.501e+00,4.089e-01,1.487e-01
1682066400,3.349e+01,9.984e+00,9.050e-01,2.698e-01
1682067000,3.081e+01,4.501e+00,8.326e-01,1.216e-01
1682067600,2.382e+01,1.050e+01,6.437e-01,2.838e-01
1682068200,2.620e+01,7.501e+00,7.080e-01,2.027e-01
1682068800,1.935e+01,9.001e+00,5.230e-01,2.433e-01
1682069400,4.107e+01,5.001e+00,1.110e+00,1.352e-01
1682070000,1.712e+01,5.001e+00,4.627e-01,1.352e-01
1682070600,1.721e+01,6.501e+00,4.653e-01,1.757e-01
1682071200,1.060e+01,3.000e+00,2.866e-01,8.109e-02
1682071800,2.403e+01,1.650e+01,6.496e-01,4.460e-01
1682072400,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1682073000,4.709e+01,1.650e+01,1.273e+00,4.460e-01
1682073600,2.870e+01,6.501e+00,7.756e-01,1.757e-01
1682074200,2.148e+01,2.500e+00,5.806e-01,6.758e-02
1682074800,2.181e+01,1.550e+01,5.894e-01,4.190e-01
1682075400,4.125e+01,1.000e+00,1.115e+00,2.705e-02
1682076000,4.354e+01,7.001e+00,1.177e+00,1.892e-01
1682076600,2.584e+01,1.650e+01,6.982e-01,4.460e-01
1682077200,1.501e+01,1.000e+00,4.056e-01,2.705e-02
1682077800,1.706e+01,1.200e+01,4.610e-01,3.244e-01
1682078400,1.710e+01,1.450e+01,4.621e-01,3.919e-01
1682079000,1.727e+01,1.000e+00,4.668e-01,2.705e-02
1682079600,2.410e+01,1.000e+00,6.513e-01,2.705e-02
1682080200,2.642e+01,1.050e+01,7.140e-01,2.838e-01
1682080800,2.176e+01,6.001e+00,5.882e-01,1.622e-01
1682081400,2.161e+01,6.490e+00,5.841e-01,1.754e-01
1682082000,1.721e+01,8.501e+00,4.651e-01,2.298e-01
1682082600,2.664e+01,5.501e+00,7.200e-01,1.487e-01
1682083200,2.165e+01,1.050e+01,5.852e-01,2.838e-01
1682083800,2.170e+01,5.001e+00,5.864e-01,1.352e-01
1682084400,2.175e+01,1.450e+01,5.879e-01,3.919e-01
1682085000,2.387e+01,1.000e+00,6.451e-01,2.705e-02
1682085600,4.240e+00,9.501e+00,1.146e-01,2.568e-01
1682086200,1.518e+01,2.500e+00,4.102e-01,6.758e-02
1682086800,2.446e+01,1.000e+00,6.610e-01,2.705e-02
1682087400,2.675e+01,1.750e+01,7.231e-01,4.730e-01
1682088000,2.393e+01,6.001e+00,6.468e-01,1.622e-01
1682088600,2.664e+01,8.001e+00,7.200e-01,2.162e-01
1682089200,3.621e+01,1.200e+01,9.787e-01,3.244e-01
1682089800,2.160e+01,1.000e+00,5.839e-01,2.705e-02
1682090400,2.160e+01,4.501e+00,5.839e-01,1.216e-01
1682091000,2.883e+01,1.000e+01,7.792e-01,2.703e-01
1682091600,1.943e+01,4.001e+00,5.252e-01,1.081e-01
1682092200,1.493e+01,8.001e+00,4.035e-01,2.162e-01
1682092800,2.642e+01,5.501e+00,7.140e-01,1.487e-01
1682093400,2.410e+01,4.501e+00,6.514e-01,1.216e-01
1682094000,8.706e+00,4.001e+00,2.353e-01,1.081e-01
1682094600,1.295e+01,4.501e+00,3.501e-01,1.216e-01
1682095200,1.948e+01,1.200e+01,5.264e-01,3.244e-01
1682095800,2.673e+01,2.000e+00,7.223e-01,2.705e-02
1682096400,2.196e+01,9.501e+00,5.935e-01,2.568e-01
1682097000,2.185e+01,1.498e+01,5.907e-01,4.048e-01
