voc,tz=0,v=3.3
time,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene
1687295093,1.605e+01,7.003e-01,9.883e+00,1.293e-01,4.500e-03,1.639e+00,3.874e+00,1.987e-01,8.564e-02,1.117e+00,1.289e+00,3.984e-01,5.000e-03,1.396e-01,1.742e-01,4.589e-02,1.322e-01,4.500e-03,5.000e-03,4.500e-03
1687298693,4.049e+00,7.740e-02,2.185e+00,8.000e-03,4.500e-03,4.270e-01,8.328e-01,1.438e-01,1.765e-02,2.401e-01,2.707e-01,9.581e-02,5.000e-03,4.258e-02,5.535e-02,2.937e-02,4.301e-02,4.500e-03,5.000e-03,4.500e-03
1687302293,1.991e+00,7.124e-02,1.152e+00,1.916e-02,4.500e-03,2.854e-01,5.244e-01,1.368e-01,1.258e-02,1.806e-01,1.876e-01,6.850e-02,1.531e-02,2.913e-02,3.851e-02,2.149e-02,3.325e-02,4.500e-03,5.000e-03,4.500e-03
1687305893,1.473e+00,7.099e-02,7.397e-01,8.000e-03,4.500e-03,1.887e-01,3.080e-01,1.270e-01,5.000e-03,9.686e-02,1.040e-01,3.903e-02,2.054e-02,1.416e-02,3.505e-02,1.388e-02,2.553e-02,4.500e-03,5.000e-03,4.500e-03
1687309493,2.501e+00,6.722e-02,1.383e+00,1.876e-02,4.500e-03,3.216e-01,7.108e-01,1.477e-01,2.334e-02,4.733e-01,3.568e-01,1.252e-01,1.545e-02,5.155e-02,5.334e-02,2.828e-02,9.961e-02,1.661e-02,5.005e-02,2.581e-02
1687313093,1.278e+00,7.299e-02,7.018e-01,2.910e-02,4.500e-03,1.585e-01,2.575e-01,1.433e-01,2.907e-02,1.515e-01,1.698e-01,1.949e-01,5.000e-03,1.794e-01,1.265e-01,1.273e-01,2.567e-01,5.904e-02,1.637e-01,9.846e-02
1687316693,2.966e+00,1.455e-01,1.775e+00,4.561e-02,4.500e-03,3.793e-01,8.555e-01,1.831e-01,1.091e-01,4.530e-01,5.931e-01,7.484e-01,1.321e-02,6.924e-01,4.389e-01,3.605e-01,8.739e-01,1.232e-01,2.971e-01,1.192e-01
1687320293,2.702e+01,4.418e-01,1.840e+01,8.221e-02,4.500e-03,3.459e+00,9.009e+00,2.042e-01,2.186e-01,2.741e+00,3.228e+00,1.333e+00,1.499e-02,7.477e-01,3.767e-01,3.028e-01,6.780e-01,6.508e-02,1.850e-01,5.954e-02
1687323893,9.454e+01,5.817e-01,8.380e+01,1.344e-01,1.672e-02,1.306e+01,3.320e+01,3.432e-01,5.853e-01,9.882e+00,1.128e+01,3.392e+00,2.624e-02,1.175e+00,3.530e-01,4.452e-01,5.229e-01,7.032e-02,3.225e-01,1.629e-01
1687327493,1.376e+02,2.789e-01,6.641e+01,6.939e-02,4.500e-03,1.005e+01,2.330e+01,2.776e-01,3.687e-01,6.235e+00,6.984e+00,2.124e+00,2.202e-02,7.194e-01,2.223e-01,2.299e-01,2.786e-01,1.801e-02,1.241e-01,4.038e-02
1687331093,2.337e+01,1.310e-01,1.265e+01,4.508e-02,4.500e-03,2.421e+00,5.354e+00,1.917e-01,1.135e-01,1.730e+00,1.879e+00,7.445e-01,5.000e-03,4.019e-01,1.225e-01,2.741e-01,3.024e-01,7.664e-02,2.778e-01,1.306e-01
1687341893,1.512e+02,9.320e-01,9.507e+01,2.566e-01,2.483e-02,1.733e+01,4.339e+01,6.391e-01,8.665e-01,1.429e+01,1.659e+01,6.240e+00,5.000e-03,2.409e+00,6.896e-01,7.773e-01,1.084e+00,1.093e-01,5.144e-01,1.820e-01
1687345493,9.363e+01,8.647e-01,5.158e+01,2.144e-01,2.797e-02,9.407e+00,2.167e+01,5.565e-01,4.464e-01,7.272e+00,7.733e+00,2.786e+00,1.478e-02,1.220e+00,4.608e-01,4.849e-01,7.901e-01,9.534e-02,3.968e-01,1.450e-01
1687349093,2.295e+02,1.585e+00,1.574e+02,4.326e-01,4.810e-02,2.609e+01,6.540e+01,1.097e+00,1.380e+00,2.015e+01,2.218e+01,7.433e+00,2.286e-02,2.841e+00,1.690e+00,9.054e-01,1.769e+00,1.772e-01,6.664e-01,2.451e-01
1687352693,2.940e+02,2.492e+00,2.218e+02,5.784e-01,4.814e-02,4.244e+01,1.310e+02,1.176e+00,3.721e+00,1.081e+02,7.008e+01,1.836e+01,3.997e-01,6.214e+00,3.826e+00,1.877e+00,4.001e+00,2.882e-01,1.275e+00,4.359e-01
1687356293,2.277e+02,2.341e+00,1.519e+02,5.330e-01,2.872e-02,2.706e+01,7.171e+01,1.081e+00,1.644e+00,2.593e+01,3.061e+01,1.037e+01,1.292e-02,3.759e+00,1.961e+00,1.111e+00,1.930e+00,1.386e-01,6.902e-01,2.607e-01
1687359893,1.010e+02,9.509e-01,6.399e+01,2.121e-01,2.011e-02,1.163e+01,2.976e+01,4.878e-01,6.555e-01,1.016e+01,1.149e+01,4.015e+00,5.000e-03,1.550e+00,7.936e-01,5.145e-01,9.836e-01,9.478e-02,4.300e-01,1.551e-01
1687363493,1.038e+02,8.228e-01,6.670e+01,1.688e-01,4.500e-03,1.205e+01,2.965e+01,4.176e-01,5.827e-01,9.117e+00,1.030e+01,3.442e+00,5.000e-03,1.283e+00,8.215e-01,4.001e-01,7.590e-01,4.990e-02,2.415e-01,7.805e-02
1687367093,4.276e+01,3.316e-01,3.102e+01,6.630e-02,4.500e-03,5.745e+00,1.377e+01,1.985e-01,2.481e-01,3.875e+00,4.197e+00,1.255e+00,5.000e-03,4.465e-01,4.493e-01,1.487e-01,3.456e-01,3.817e-02,8.745e-02,3.951e-02
1687370693,1.122e+01,1.542e-01,7.268e+00,3.328e-02,4.500e-03,1.449e+00,3.428e+00,1.324e-01,7.917e-02,1.039e+00,1.112e+00,3.313e-01,5.000e-03,1.087e-01,1.483e-01,4.184e-02,1.079e-01,9.818e-03,5.000e-03,4.500e-03
1687374293,2.016e+01,2.111e-01,1.242e+01,4.147e-02,4.500e-03,2.190e+00,5.383e+00,1.922e-01,1.100e-01,1.643e+00,1.725e+00,5.409e-01,5.000e-03,1.972e-01,1.827e-01,6.701e-02,1.397e-01,4.500e-03,5.000e-03,4.500e-03
1687377893,1.497e+01,1.624e-01,9.235e+00,3.122e-02,4.500e-03,1.619e+00,4.011e+00,1.705e-01,8.914e-02,1.287e+00,1.259e+00,3.620e-01,5.000e-03,1.200e-01,1.513e-01,5.185e-02,1.042e-01,4.500e-03,5.000e-03,4.500e-03
1687381493,2.364e+01,1.762e-01,1.192e+01,3.396e-02,4.500e-03,2.020e+00,4.531e+00,1.891e-01,8.636e-02,1.347e+00,1.462e+00,4.562e-01,5.000e-03,1.642e-01,1.324e-01,6.633e-02,1.067e-01,4.500e-03,5.000e-03,4.500e-03
1687385093,1.224e+00,4.877e-02,9.124e-01,8.000e-03,4.500e-03,2.197e-01,3.366e-01,1.115e-01,5.000e-03,1.307e-01,1.170e-01,4.890e-02,5.000e-03,2.807e-02,3.479e-02,3.195e-02,3.868e-02,4.500e-03,5.000e-03,4.500e-03
1687388693,2.099e+00,5.118e-02,1.014e+00,8.000e-03,4.500e-03,2.263e-01,3.106e-01,1.213e-01,5.000e-03,1.045e-01,9.950e-02,4.579e-02,5.000e-03,2.251e-02,3.092e-02,2.111e-02,2.832e-02,4.500e-03,5.000e-03,4.500e-03
1687392293,3.705e+00,4.887e-02,4.009e+00,8.000e-03,4.500e-03,8.241e-01,1.999e+00,1.102e-01,4.175e-02,5.568e-01,6.110e-01,1.814e-01,5.000e-03,6.952e-02,5.364e-02,3.896e-02,6.363e-02,4.500e-03,1.005e-02,4.500e-03
1687395893,1.629e+00,5.025e-02,8.509e-01,8.000e-03,4.500e-03,2.004e-01,3.798e-01,1.224e-01,1.066e-02,1.783e-01,1.663e-01,6.916e-02,5.000e-03,3.346e-02,3.897e-02,2.577e-02,6.137e-02,1.465e-02,4.865e-02,1.539e-02
1687399493,2.814e+01,5.644e-01,1.973e+01,7.942e-02,4.500e-03,3.268e+00,8.111e+00,1.586e-01,1.422e-01,2.182e+00,2.474e+00,7.556e-01,1.453e-02,3.004e-01,1.022e-01,1.538e-01,2.616e-01,4.826e-02,1.489e-01,7.369e-02
1687403093,2.992e+01,1.764e-01,2.428e+01,4.377e-02,4.500e-03,3.377e+00,8.020e+00,1.495e-01,1.531e-01,2.416e+00,2.748e+00,9.235e-01,5.000e-03,3.933e-01,1.178e-01,1.698e-01,2.430e-01,1.601e-02,9.883e-02,2.708e-02
1687406693,1.877e+01,4.032e-02,1.383e+01,8.000e-03,4.500e-03,2.905e+00,7.876e+00,1.376e-01,1.887e-01,2.708e+00,3.212e+00,1.099e+00,2.627e-02,3.996e-01,1.344e-01,1.335e-01,2.238e-01,4.500e-03,7.277e-02,2.018e-02
1687410293,8.148e+00,5.607e-02,5.106e+00,8.000e-03,4.500e-03,8.595e-01,1.950e+00,1.210e-01,4.788e-02,6.820e-01,7.908e-01,3.272e-01,5.000e-03,1.597e-01,8.166e-02,9.859e-02,1.553e-01,1.031e-02,6.645e-02,2.229e-02
1687413893,7.217e+01,1.278e-01,5.323e+01,3.270e-02,4.500e-03,1.090e+01,2.938e+01,2.014e-01,6.609e-01,9.926e+00,1.189e+01,4.061e+00,5.000e-03,1.421e+00,3.202e-01,4.191e-01,5.191e-01,2.191e-02,2.061e-01,5.816e-02
1687417493,1.306e+02,4.019e-01,6.760e+01,1.156e-01,4.500e-03,9.949e+00,2.370e+01,2.573e-01,3.501e-01,5.813e+00,6.448e+00,1.855e+00,5.000e-03,6.634e-01,3.062e-01,2.176e-01,3.547e-01,3.496e-02,1.432e-01,5.513e-02
1687421093,1.755e+01,3.067e-01,9.582e+00,6.617e-02,4.500e-03,1.820e+00,4.171e+00,2.625e-01,1.162e-01,1.590e+00,1.551e+00,5.916e-01,5.000e-03,3.107e-01,1.806e-01,1.408e-01,3.199e-01,4.679e-02,1.404e-01,5.126e-02
1687424693,1.633e+02,5.394e-01,1.281e+02,1.142e-01,4.500e-03,2.296e+01,5.738e+01,4.327e-01,1.028e+00,1.660e+01,1.821e+01,5.855e+00,5.000e-03,2.361e+00,1.232e+00,7.496e-01,1.203e+00,9.107e-02,4.234e-01,1.389e-01
1687428293,2.495e+02,1.031e+00,2.285e+02,2.234e-01,4.500e-03,4.700e+01,1.169e+02,8.288e-01,2.164e+00,3.206e+01,3.488e+01,1.037e+01,5.000e-03,3.855e+00,2.868e+00,1.314e+00,2.591e+00,2.272e-01,8.568e-01,2.727e-01
1687431893,2.378e+02,1.352e+00,1.683e+02,2.757e-01,4.500e-03,2.814e+01,7.567e+01,8.348e-01,1.656e+00,2.296e+01,2.560e+01,8.374e+00,5.000e-03,3.291e+00,2.117e+00,1.071e+00,2.046e+00,1.664e-01,6.473e-01,2.132e-01
1687435493,1.369e+02,1.307e+00,9.831e+01,3.726e-01,2.198e-02,1.590e+01,4.161e+01,7.061e-01,9.915e-01,1.267e+01,1.364e+01,4.621e+00,1.881e-02,1.937e+00,1.424e+00,7.720e-01,1.595e+00,1.800e-01,5.547e-01,1.983e-01
1687439093,1.194e+02,1.030e+00,7.933e+01,2.861e-01,1.549e-02,1.225e+01,3.346e+01,5.161e-01,9.019e-01,1.024e+01,1.123e+01,3.861e+00,1.290e-02,1.646e+00,1.412e+00,6.553e-01,1.492e+00,1.701e-01,4.832e-01,1.762e-01
1687442693,1.652e+02,1.667e+00,1.122e+02,4.079e-01,1.898e-02,1.782e+01,4.712e+01,7.374e-01,1.086e+00,1.440e+01,1.593e+01,5.401e+00,1.487e-02,2.238e+00,1.630e+00,8.180e-01,1.736e+00,1.910e-01,5.915e-01,2.386e-01
1687446293,1.491e+02,1.731e+00,1.004e+02,3.871e-01,4.500e-03,1.789e+01,4.523e+01,8.753e-01,9.704e-01,1.456e+01,1.675e+01,5.735e+00,5.000e-03,2.230e+00,1.419e+00,7.700e-01,1.381e+00,1.042e-01,4.780e-01,1.512e-01
1687449893,6.932e+01,7.489e-01,4.420e+01,1.489e-01,4.500e-03,7.909e+00,2.057e+01,4.963e-01,4.409e-01,6.510e+00,7.584e+00,2.449e+00,1.371e-02,8.415e-01,6.221e-01,2.506e-01,5.418e-01,3.622e-02,1.530e-01,4.751e-02
1687453493,2.972e+01,4.199e-01,1.841e+01,7.652e-02,4.500e-03,3.082e+00,7.858e+00,2.126e-01,1.811e-01,2.528e+00,2.977e+00,9.541e-01,5.000e-03,3.325e-01,3.076e-01,1.090e-01,2.619e-01,2.071e-02,5.199e-02,1.617e-02
1687457093,2.159e+01,2.655e-01,1.358e+01,4.522e-02,4.500e-03,2.300e+00,5.726e+00,1.915e-01,1.245e-01,1.722e+00,1.990e+00,5.934e-01,5.000e-03,2.032e-01,2.225e-01,7.078e-02,1.727e-01,1.449e-02,2.938e-02,1.133e-02
1687460693,1.685e+00,5.008e-02,9.287e-01,8.000e-03,4.500e-03,2.546e-01,4.150e-01,1.042e-01,5.000e-03,1.796e-01,1.481e-01,4.790e-02,5.000e-03,2.031e-02,3.007e-02,1.872e-02,2.853e-02,4.500e-03,5.000e-03,4.500e-03
1687464293,2.097e+00,4.883e-02,1.154e+00,8.000e-03,4.500e-03,2.308e-01,4.079e-01,1.118e-01,5.000e-03,9.483e-02,1.038e-01,4.103e-02,5.000e-03,2.253e-02,3.548e-02,1.887e-02,2.679e-02,4.500e-03,5.000e-03,4.500e-03
1687467893,5.584e+01,4.798e-02,6.145e+01,8.000e-03,4.500e-03,1.323e+01,3.561e+01,1.939e-01,6.339e-01,1.217e+01,1.411e+01,4.947e+00,5.000e-03,1.811e+00,2.814e-01,5.192e-01,4.253e-01,1.019e-02,1.711e-01,3.421e-02
1687471493,1.360e+01,4.472e-02,1.462e+01,8.000e-03,4.500e-03,3.242e+00,8.287e+00,1.474e-01,1.598e-01,2.691e+00,3.099e+00,1.104e+00,5.000e-03,4.225e-01,9.026e-02,1.461e-01,1.177e-01,4.500e-03,5.648e-02,1.160e-02
1687475093,1.151e+00,5.848e-02,5.149e-01,8.000e-03,4.500e-03,1.430e-01,1.541e-01,1.371e-01,5.000e-03,5.457e-02,5.912e-02,2.586e-02,5.000e-03,1.460e-02,7.338e-02,1.509e-02,5.065e-02,4.500e-03,5.000e-03,4.500e-03
1687482293,3.844e+00,5.156e-02,3.199e+00,8.000e-03,4.500e-03,6.093e-01,1.395e+00,1.988e-01,3.392e-02,5.113e-01,5.303e-01,2.045e-01,1.519e-02,9.443e-02,6.999e-02,5.135e-02,7.464e-02,4.500e-03,2.670e-02,4.500e-03
1687485893,2.498e+01,9.182e-02,1.656e+01,3.013e-02,4.500e-03,3.466e+00,9.043e+00,2.070e-01,2.688e-01,3.352e+00,4.015e+00,1.819e+00,2.551e-02,8.904e-01,3.139e-01,4.197e-01,4.130e-01,3.470e-02,2.445e-01,7.887e-02
1687489493,5.755e+01,1.436e-01,3.006e+01,4.478e-02,4.500e-03,4.390e+00,9.266e+00,2.122e-01,1.254e-01,2.640e+00,2.774e+00,8.502e-01,5.000e-03,2.635e-01,8.723e-02,1.074e-01,1.466e-01,2.820e-02,9.857e-02,5.143e-02
1687493093,5.644e+01,2.983e-01,3.063e+01,7.415e-02,4.500e-03,5.705e+00,1.265e+01,2.119e-01,1.735e-01,3.675e+00,3.875e+00,1.122e+00,5.000e-03,3.629e-01,1.157e-01,1.607e-01,1.462e-01,4.500e-03,9.497e-02,2.609e-02
1687496693,5.802e+01,6.685e-01,4.649e+01,1.276e-01,4.500e-03,7.037e+00,2.017e+01,3.564e-01,5.267e-01,5.660e+00,6.175e+00,2.029e+00,5.000e-03,8.948e-01,6.164e-01,3.785e-01,6.687e-01,7.988e-02,2.485e-01,8.150e-02
1687500293,6.217e+01,5.111e-01,5.091e+01,1.144e-01,4.500e-03,7.953e+00,2.259e+01,3.330e-01,5.617e-01,6.377e+00,7.127e+00,2.437e+00,5.000e-03,1.044e+00,5.861e-01,3.567e-01,5.443e-01,4.923e-02,1.701e-01,5.958e-02
1687503893,9.917e+01,5.069e-01,7.207e+01,1.155e-01,4.500e-03,1.036e+01,2.957e+01,3.483e-01,7.641e-01,8.440e+00,9.578e+00,3.478e+00,5.000e-03,1.616e+00,7.881e-01,5.852e-01,9.183e-01,9.672e-02,3.199e-01,1.076e-01
1687507493,1.096e+02,6.504e-01,8.372e+01,1.471e-01,4.500e-03,1.301e+01,3.579e+01,4.072e-01,8.328e-01,1.020e+01,1.130e+01,3.720e+00,5.000e-03,1.485e+00,9.690e-01,5.022e-01,9.567e-01,1.067e-01,3.069e-01,9.805e-02
1687511093,1.436e+02,4.929e-01,8.964e+01,1.438e-01,4.500e-03,1.308e+01,3.508e+01,4.073e-01,7.532e-01,9.516e+00,1.063e+01,3.449e+00,5.000e-03,1.489e+00,8.894e-01,6.093e-01,1.190e+00,1.640e-01,5.258e-01,1.882e-01
1687514693,2.005e+02,6.765e-01,1.194e+02,2.086e-01,1.440e-02,1.834e+01,4.652e+01,5.330e-01,9.297e-01,1.335e+01,1.451e+01,4.753e+00,1.254e-02,2.246e+00,9.536e-01,9.064e-01,1.457e+00,1.719e-01,6.039e-01,2.092e-01
1687518293,1.500e+02,5.911e-01,9.202e+01,1.848e-01,4.500e-03,1.662e+01,4.496e+01,4.942e-01,1.296e+00,1.695e+01,1.984e+01,9.055e+00,5.000e-03,4.284e+00,1.664e+00,1.494e+00,2.590e+00,2.767e-01,9.984e-01,3.600e-01
1687521893,1.555e+02,8.305e-01,1.044e+02,2.523e-01,1.551e-02,1.724e+01,4.530e+01,6.283e-01,1.082e+00,1.384e+01,1.537e+01,5.285e+00,5.000e-03,2.369e+00,1.469e+00,8.905e-01,2.010e+00,2.077e-01,6.209e-01,2.301e-01
1687525493,1.370e+02,1.445e+00,9.104e+01,3.627e-01,3.349e-02,1.501e+01,3.936e+01,9.078e-01,9.498e-01,1.242e+01,1.322e+01,4.337e+00,2.339e-02,1.729e+00,1.212e+00,6.419e-01,1.581e+00,2.094e-01,5.944e-01,2.467e-01
1687557893,1.907e+01,1.800e-01,1.246e+01,4.227e-02,4.500e-03,2.208e+00,5.688e+00,2.096e-01,1.180e-01,1.803e+00,1.831e+00,5.640e-01,1.681e-02,2.064e-01,1.837e-01,7.797e-02,1.447e-01,1.333e-02,3.622e-02,4.500e-03
1687561493,2.295e+01,6.772e-01,1.195e+01,1.232e-01,4.500e-03,1.877e+00,4.227e+00,2.214e-01,7.821e-02,1.121e+00,1.259e+00,4.010e-01,5.000e-03,1.437e-01,6.524e-02,5.530e-02,6.525e-02,4.500e-03,5.000e-03,4.500e-03
1687565093,4.467e+01,1.899e-01,4.277e+01,3.630e-02,4.500e-03,8.895e+00,2.328e+01,2.355e-01,4.455e-01,7.455e+00,8.752e+00,3.079e+00,1.776e-02,1.111e+00,2.067e-01,3.117e-01,2.857e-01,1.039e-02,1.284e-01,2.983e-02
1687568693,3.364e+01,4.464e-02,1.818e+01,8.000e-03,4.500e-03,2.551e+00,5.777e+00,2.020e-01,9.958e-02,1.415e+00,1.582e+00,5.136e-01,2.903e-02,2.216e-01,1.002e-01,9.508e-02,1.329e-01,4.500e-03,4.843e-02,1.350e-02
1687572293,9.673e-01,2.685e-02,1.584e+00,8.000e-03,4.500e-03,1.309e-01,2.083e-01,1.365e-01,1.260e-02,9.858e-02,8.022e-02,6.025e-02,2.100e-02,1.800e-01,4.004e-02,4.381e-02,9.564e-02,4.500e-03,3.020e-02,1.188e-02
1687575893,2.722e+01,6.061e-02,2.463e+01,1.835e-02,4.500e-03,3.920e+00,1.011e+01,1.659e-01,2.894e-01,3.665e+00,4.426e+00,1.864e+00,2.078e-02,8.151e-01,1.843e-01,2.943e-01,3.861e-01,2.034e-02,1.617e-01,4.968e-02
1687579493,7.661e+01,1.317e-01,4.103e+01,4.238e-02,4.500e-03,6.319e+00,1.484e+01,1.799e-01,3.196e-01,4.280e+00,4.875e+00,1.947e+00,1.917e-02,9.100e-01,4.603e-01,3.600e-01,6.045e-01,4.889e-02,2.845e-01,1.003e-01
1687583093,1.474e+02,3.807e-01,8.476e+01,1.045e-01,4.500e-03,1.416e+01,3.596e+01,3.343e-01,7.169e-01,1.231e+01,1.274e+01,4.027e+00,4.018e-02,1.472e+00,5.014e-01,5.162e-01,7.197e-01,8.317e-02,3.839e-01,1.300e-01
1687586693,4.550e+01,5.419e-01,2.724e+01,1.194e-01,4.500e-03,4.519e+00,1.235e+01,3.546e-01,3.607e-01,3.853e+00,4.754e+00,1.924e+00,5.000e-03,1.037e+00,4.513e-01,6.026e-01,7.726e-01,1.431e-01,5.138e-01,2.144e-01
1687590293,3.947e+01,3.614e-01,2.640e+01,7.561e-02,4.500e-03,4.286e+00,1.213e+01,2.728e-01,3.076e-01,3.561e+00,4.189e+00,1.341e+00,5.000e-03,5.083e-01,3.330e-01,2.029e-01,3.590e-01,4.623e-02,1.492e-01,6.233e-02
1687593893,2.138e+02,4.197e-01,1.166e+02,9.030e-02,4.500e-03,1.724e+01,4.544e+01,3.631e-01,7.080e-01,1.151e+01,1.313e+01,3.467e+00,5.000e-03,1.215e+00,7.644e-01,4.341e-01,7.315e-01,6.112e-02,2.631e-01,8.980e-02
1687597493,9.128e+01,6.435e-01,5.312e+01,1.232e-01,4.500e-03,7.787e+00,2.123e+01,5.253e-01,5.198e-01,6.487e+00,7.485e+00,2.630e+00,5.000e-03,1.105e+00,5.625e-01,4.405e-01,6.489e-01,8.375e-02,3.217e-01,1.301e-01
1687601093,9.254e+01,7.700e-01,5.366e+01,1.575e-01,4.500e-03,8.513e+00,2.174e+01,7.102e-01,4.608e-01,6.377e+00,7.309e+00,2.456e+00,5.000e-03,9.917e-01,4.611e-01,4.760e-01,6.939e-01,1.418e-01,4.448e-01,2.052e-01
1687604693,8.527e+01,9.251e-01,5.129e+01,1.924e-01,4.500e-03,8.018e+00,2.129e+01,4.414e-01,4.299e-01,5.861e+00,6.829e+00,2.262e+00,5.000e-03,8.774e-01,4.086e-01,3.033e-01,5.291e-01,5.159e-02,1.993e-01,6.127e-02
1687608293,1.935e+02,9.772e-01,1.106e+02,1.681e-01,4.500e-03,1.765e+01,4.492e+01,8.709e-01,8.768e-01,1.331e+01,1.565e+01,5.028e+00,5.000e-03,1.898e+00,8.157e-01,6.756e-01,9.164e-01,6.119e-02,3.779e-01,1.205e-01
1687611893,2.123e+02,1.182e+00,1.544e+02,2.300e-01,4.500e-03,2.736e+01,7.557e+01,6.282e-01,1.735e+00,2.621e+01,3.208e+01,1.114e+01,5.000e-03,4.219e+00,1.486e+00,1.214e+00,1.615e+00,1.050e-01,6.043e-01,1.955e-01
1687615493,1.388e+02,1.231e+00,8.160e+01,2.530e-01,1.451e-02,1.368e+01,3.642e+01,6.456e-01,7.692e-01,1.078e+01,1.298e+01,4.485e+00,5.000e-03,1.783e+00,7.465e-01,6.063e-01,8.550e-01,6.832e-02,3.451e-01,1.115e-01
1687619093,1.271e+02,1.587e+00,7.928e+01,3.202e-01,4.500e-03,1.445e+01,3.988e+01,7.314e-01,8.692e-01,1.243e+01,1.490e+01,4.704e+00,5.000e-03,1.843e+00,1.452e+00,5.993e-01,1.459e+00,9.641e-02,4.601e-01,1.483e-01
1687622693,9.138e+01,1.749e+00,5.731e+01,3.470e-01,4.500e-03,9.702e+00,2.650e+01,5.773e-01,6.343e-01,8.306e+00,1.009e+01,3.452e+00,5.000e-03,1.348e+00,1.079e+00,4.621e-01,1.004e+00,6.901e-02,2.999e-01,1.255e-01
1687626293,9.099e+01,1.931e+00,6.612e+01,3.601e-01,4.500e-03,1.032e+01,2.628e+01,6.127e-01,5.695e-01,7.552e+00,8.879e+00,2.943e+00,1.384e-02,1.067e+00,1.513e+00,3.288e-01,1.343e+00,6.962e-02,2.617e-01,9.875e-02
1687629893,1.425e+00,5.389e-02,7.351e-01,2.220e-02,4.500e-03,1.848e-01,2.906e-01,1.061e-01,2.407e-02,9.752e-02,1.033e-01,4.246e-02,1.696e-02,2.453e-02,3.406e-02,1.786e-02,3.264e-02,4.500e-03,5.000e-03,4.500e-03
1687633493,1.008e+00,2.408e-02,7.807e-01,8.000e-03,4.500e-03,2.006e-01,3.397e-01,9.455e-02,1.038e-02,1.318e-01,1.425e-01,7.525e-02,1.725e-02,5.553e-02,2.732e-02,5.034e-02,4.489e-02,4.500e-03,2.221e-02,4.500e-03
1687637093,8.825e+00,3.007e-02,5.280e+00,8.000e-03,4.500e-03,8.942e-01,2.045e+00,9.651e-02,3.518e-02,5.548e-01,6.201e-01,1.977e-01,1.126e-02,7.950e-02,4.028e-02,4.373e-02,4.742e-02,4.500e-03,1.247e-02,4.500e-03
1687640693,8.973e-01,8.561e-02,8.380e-01,8.000e-03,4.500e-03,2.065e-01,3.515e-01,9.539e-02,2.788e-02,1.434e-01,1.428e-01,6.267e-02,5.000e-03,3.203e-02,2.868e-02,2.953e-02,4.135e-02,4.500e-03,5.000e-03,4.500e-03
1687644293,4.397e+01,2.821e-02,4.794e+01,8.000e-03,4.500e-03,1.026e+01,2.667e+01,1.983e-01,5.132e-01,8.471e+00,9.953e+00,3.651e+00,5.000e-03,1.400e+00,2.294e-01,4.268e-01,3.586e-01,1.589e-02,1.820e-01,5.183e-02
1687647893,2.110e+00,2.865e-02,1.390e+00,8.000e-03,4.500e-03,2.852e-01,5.526e-01,1.151e-01,1.279e-02,1.892e-01,1.956e-01,7.541e-02,5.000e-03,4.036e-02,3.063e-02,3.472e-02,4.169e-02,4.500e-03,5.000e-03,4.500e-03
1687651493,1.552e+00,2.537e-02,1.334e+00,8.000e-03,4.500e-03,2.866e-01,5.832e-01,8.446e-02,1.181e-02,1.857e-01,2.084e-01,7.516e-02,1.132e-02,3.553e-02,2.820e-02,2.515e-02,4.184e-02,4.500e-03,5.000e-03,4.500e-03
1687655093,3.810e+00,2.430e-01,2.084e+00,4.878e-02,4.500e-03,4.164e-01,9.174e-01,8.771e-02,2.027e-02,2.962e-01,3.466e-01,1.155e-01,5.000e-03,4.128e-02,3.403e-02,2.366e-02,4.298e-02,4.500e-03,5.000e-03,4.500e-03
1687658693,5.630e+00,9.240e-02,4.776e+00,3.776e-02,4.500e-03,5.899e-01,1.311e+00,9.570e-02,2.538e-02,3.680e-01,4.106e-01,1.551e-01,5.000e-03,8.733e-02,3.632e-02,6.130e-02,8.765e-02,4.500e-03,5.000e-03,4.500e-03
1687662293,6.413e+01,6.809e-02,7.063e+01,3.124e-02,4.500e-03,2.024e+01,6.225e+01,2.490e-01,1.936e+00,2.817e+01,3.554e+01,1.422e+01,5.000e-03,4.850e+00,9.316e-01,1.143e+00,1.275e+00,6.124e-02,4.412e-01,1.202e-01
1687665893,4.507e+01,6.956e-02,3.779e+01,8.000e-03,4.500e-03,7.357e+00,1.858e+01,1.257e-01,3.377e-01,5.543e+00,6.225e+00,1.920e+00,5.000e-03,6.703e-01,1.961e-01,2.077e-01,2.376e-01,1.674e-02,1.129e-01,3.185e-02
1687669493,7.594e+01,1.980e-01,3.818e+01,5.088e-02,4.500e-03,5.728e+00,1.315e+01,1.793e-01,2.078e-01,3.552e+00,3.979e+00,1.383e+00,1.598e-02,5.211e-01,1.142e-01,3.200e-01,2.526e-01,2.161e-02,2.255e-01,6.095e-02
1687673093,9.857e+01,3.637e-01,5.497e+01,8.583e-02,4.500e-03,9.110e+00,2.174e+01,2.781e-01,3.441e-01,6.040e+00,6.777e+00,2.082e+00,5.000e-03,7.874e-01,1.967e-01,3.415e-01,3.021e-01,2.552e-02,2.084e-01,5.970e-02
